,score,id,url_num,author,title,venue,vol,pages,year,pub_type,key,doi,ee,url,num
52,,,,"[{'authorId': '3006026', 'name': 'Vasileios Lampos', 'url': 'https://www.semanticscholar.org/author/3006026'}, {'authorId': '1685083', 'name': 'Nello Cristianini', 'url': 'https://www.semanticscholar.org/author/1685083'}]",Tracking the flu pandemic by monitoring the social web,2010 2nd International Workshop on Cognitive Information Processing,,,2010,,,10.1109/CIP.2010.5604088,,https://www.semanticscholar.org/paper/22d6ba3a04d6814c112861f67d94884177e2fa05,
53,,,,"[{'authorId': '1756468', 'name': 'Johan Bollen', 'url': 'https://www.semanticscholar.org/author/1756468'}, {'authorId': '12145107', 'name': 'Huina Mao', 'url': 'https://www.semanticscholar.org/author/12145107'}, {'authorId': '145681778', 'name': 'Xiao-Jun Zeng', 'url': 'https://www.semanticscholar.org/author/145681778'}]",Twitter mood predicts the stock market,J. Comput. Sci.,,,2011,,,10.1016/j.jocs.2010.12.007,,https://www.semanticscholar.org/paper/e498784edf2c02fe0b228479f88120f08b381cb6,
54,,,,"[{'authorId': '144795428', 'name': 'Eduardo J. Ruiz', 'url': 'https://www.semanticscholar.org/author/144795428'}, {'authorId': '1754970', 'name': 'Vagelis Hristidis', 'url': 'https://www.semanticscholar.org/author/1754970'}, {'authorId': '145668771', 'name': 'Carlos Castillo', 'url': 'https://www.semanticscholar.org/author/145668771'}, {'authorId': '1682878', 'name': 'Aristides Gionis', 'url': 'https://www.semanticscholar.org/author/1682878'}, {'authorId': '144633617', 'name': 'Alejandro Jaimes', 'url': 'https://www.semanticscholar.org/author/144633617'}]",Correlating financial time series with micro-blogging activity,WSDM '12,,,2012,,,10.1145/2124295.2124358,,https://www.semanticscholar.org/paper/bab019babfd47069924949f105b1dbf73f056a82,
55,,,,"[{'authorId': '143671871', 'name': 'Josep M. Pujol', 'url': 'https://www.semanticscholar.org/author/143671871'}, {'authorId': '1733387', 'name': 'Ramon Sangüesa', 'url': 'https://www.semanticscholar.org/author/1733387'}, {'authorId': None, 'name': 'Jordi Delgado', 'url': None}]",Extracting reputation in multi agent systems by means of social network topology,AAMAS '02,,,2002,,,10.1145/544741.544853,,https://www.semanticscholar.org/paper/524a4009a3a19e33d86b90554b9f1c288fa49fca,
56,,,,"[{'authorId': '3139418', 'name': 'Sibel Adali', 'url': 'https://www.semanticscholar.org/author/3139418'}, {'authorId': '2109875', 'name': 'Robert Escriva', 'url': 'https://www.semanticscholar.org/author/2109875'}, {'authorId': '13461011', 'name': 'Mark K. Goldberg', 'url': 'https://www.semanticscholar.org/author/13461011'}, {'authorId': '2109485', 'name': 'Mykola Hayvanovych', 'url': 'https://www.semanticscholar.org/author/2109485'}, {'authorId': '1399249722', 'name': 'Malik Magdon-Ismail', 'url': 'https://www.semanticscholar.org/author/1399249722'}, {'authorId': '144133315', 'name': 'Boleslaw K. Szymanski', 'url': 'https://www.semanticscholar.org/author/144133315'}, {'authorId': '144547059', 'name': 'William A. Wallace', 'url': 'https://www.semanticscholar.org/author/144547059'}, {'authorId': '30506045', 'name': 'Gregory Todd Williams', 'url': 'https://www.semanticscholar.org/author/30506045'}]",Measuring behavioral trust in social networks,2010 IEEE International Conference on Intelligence and Security Informatics,,,2010,,,10.1109/ISI.2010.5484757,,https://www.semanticscholar.org/paper/c9aebdf1527a26d5a8d9cd4b4fd7ca66c6ce6038,
57,,,,"[{'authorId': '1748979', 'name': 'Razieh Nokhbeh Zaeem', 'url': 'https://www.semanticscholar.org/author/1748979'}, {'authorId': '40628382', 'name': 'David Liau', 'url': 'https://www.semanticscholar.org/author/40628382'}, {'authorId': '145674757', 'name': 'K. Suzanne Barber', 'url': 'https://www.semanticscholar.org/author/145674757'}]",Predicting Disease Outbreaks Using Social Media: Finding Trustworthy Users,,,,2018,,,10.1007/978-3-030-02686-8_29,,https://www.semanticscholar.org/paper/e3014e8e7c350591bf6e5462441701b8482e8117,
58,,,,"[{'authorId': '6112526', 'name': 'Hunt Allcott', 'url': 'https://www.semanticscholar.org/author/6112526'}, {'authorId': '8731644', 'name': 'Matthew Gentzkow', 'url': 'https://www.semanticscholar.org/author/8731644'}]",Social Media and Fake News in the 2016 Election,,,,2017,,,10.1257/jep.31.2.211,,https://www.semanticscholar.org/paper/6f78b5608fed43f106da192f12e09d9edbd2fce0,
59,,,,"[{'authorId': '2403757', 'name': 'Alberto Lumbreras', 'url': 'https://www.semanticscholar.org/author/2403757'}, {'authorId': '1745702', 'name': 'Ricard Gavaldà', 'url': 'https://www.semanticscholar.org/author/1745702'}]",Applying Trust Metrics Based on User Interactions to Recommendation in Social Networks,2012 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,,,2012,,,10.1109/ASONAM.2012.200,,https://www.semanticscholar.org/paper/89a21c8297fed883cd242c4d1f339fc305f19825,
60,,,,"[{'authorId': '9130998', 'name': 'Audun Jøsang', 'url': 'https://www.semanticscholar.org/author/9130998'}, {'authorId': '145160299', 'name': 'Roslan Ismail', 'url': 'https://www.semanticscholar.org/author/145160299'}, {'authorId': '152480038', 'name': 'Colin Boyd', 'url': 'https://www.semanticscholar.org/author/152480038'}]",A survey of trust and reputation systems for online service provision,Decis. Support Syst.,,,2007,,,10.1016/j.dss.2005.05.019,,https://www.semanticscholar.org/paper/e05947c151f21dd76fb59196923b7e2076fdd8cd,
61,,,,"[{'authorId': '6831077', 'name': 'Joseph DiGrazia', 'url': 'https://www.semanticscholar.org/author/6831077'}, {'authorId': '1863766', 'name': 'Karissa Rae McKelvey', 'url': 'https://www.semanticscholar.org/author/1863766'}, {'authorId': '1756468', 'name': 'Johan Bollen', 'url': 'https://www.semanticscholar.org/author/1756468'}, {'authorId': '145553747', 'name': 'Fabio Rojas', 'url': 'https://www.semanticscholar.org/author/145553747'}]","More Tweets, More Votes: Social Media as a Quantitative Indicator of Political Behavior",PloS one,,,2013,,,10.1371/journal.pone.0079449,,https://www.semanticscholar.org/paper/304e651aab6275ccd767d150d82004c944fd57da,
62,,,,"[{'authorId': '39959390', 'name': 'Aditi Gupta', 'url': 'https://www.semanticscholar.org/author/39959390'}, {'authorId': '1734731', 'name': 'Ponnurangam Kumaraguru', 'url': 'https://www.semanticscholar.org/author/1734731'}, {'authorId': '145668771', 'name': 'Carlos Castillo', 'url': 'https://www.semanticscholar.org/author/145668771'}, {'authorId': '49317293', 'name': 'Patrick Meier', 'url': 'https://www.semanticscholar.org/author/49317293'}]",TweetCred: Real-Time Credibility Assessment of Content on Twitter,SocInfo,,,2014,,,10.1007/978-3-319-13734-6_16,,https://www.semanticscholar.org/paper/f2a8663d685c1fa3fa48a1d81553ea05829633f9,
63,,,,"[{'authorId': '48668738', 'name': 'Aditi Gupta', 'url': 'https://www.semanticscholar.org/author/48668738'}, {'authorId': '1734731', 'name': 'Ponnurangam Kumaraguru', 'url': 'https://www.semanticscholar.org/author/1734731'}]",Credibility ranking of tweets during high impact events,PSOSM '12,,,2012,,,10.1145/2185354.2185356,,https://www.semanticscholar.org/paper/b73d7c8b021372746440360adf009cee5d61c43e,
64,,,,"[{'authorId': '2963430', 'name': 'Kevin Robert Canini', 'url': 'https://www.semanticscholar.org/author/2963430'}, {'authorId': '3994427', 'name': 'Bongwon Suh', 'url': 'https://www.semanticscholar.org/author/3994427'}, {'authorId': '144980333', 'name': 'Peter Pirolli', 'url': 'https://www.semanticscholar.org/author/144980333'}]",Finding Credible Information Sources in Social Networks Based on Content and Social Structure,"2011 IEEE Third Int'l Conference on Privacy, Security, Risk and Trust and 2011 IEEE Third Int'l Conference on Social Computing",,,2011,,,10.1109/PASSAT/SocialCom.2011.91,,https://www.semanticscholar.org/paper/7132a6186df45be2ebf0f9bc5e48b190cdba5e92,
65,,,,"[{'authorId': '145893609', 'name': 'Marcelo Mendoza', 'url': 'https://www.semanticscholar.org/author/145893609'}, {'authorId': '2272762', 'name': 'Barbara Poblete', 'url': 'https://www.semanticscholar.org/author/2272762'}, {'authorId': '145668771', 'name': 'Carlos Castillo', 'url': 'https://www.semanticscholar.org/author/145668771'}]",Twitter under crisis: can we trust what we RT?,SOMA '10,,,2010,,,10.1145/1964858.1964869,,https://www.semanticscholar.org/paper/2141a4655f65c09dce412bc9125d960b453ed64d,
66,,,,"[{'authorId': '2002492', 'name': 'Wanita Sherchan', 'url': 'https://www.semanticscholar.org/author/2002492'}, {'authorId': '1681657', 'name': 'Surya Nepal', 'url': 'https://www.semanticscholar.org/author/1681657'}, {'authorId': '145212976', 'name': 'Cécile Paris', 'url': 'https://www.semanticscholar.org/author/145212976'}]",A survey of trust in social networks,CSUR,,,2013,,,10.1145/2501654.2501661,,https://www.semanticscholar.org/paper/74769327565759a56b2b0f6b20676c88fd69a6ca,
67,,,,"[{'authorId': '1974162', 'name': 'Jianshu Weng', 'url': 'https://www.semanticscholar.org/author/1974162'}, {'authorId': '1709901', 'name': 'Ee-Peng Lim', 'url': 'https://www.semanticscholar.org/author/1709901'}, {'authorId': '144924150', 'name': 'Jing Jiang', 'url': 'https://www.semanticscholar.org/author/144924150'}, {'authorId': '145109822', 'name': 'Qi He', 'url': 'https://www.semanticscholar.org/author/145109822'}]",TwitterRank: finding topic-sensitive influential twitterers,WSDM '10,,,2010,,,10.1145/1718487.1718520,,https://www.semanticscholar.org/paper/2b08e709c086c9eed4b4d2672351831712231c6f,
68,,,,"[{'authorId': '1758475', 'name': 'Mozhgan Tavakolifard', 'url': 'https://www.semanticscholar.org/author/1758475'}, {'authorId': '3131174', 'name': 'Kevin C. Almeroth', 'url': 'https://www.semanticscholar.org/author/3131174'}, {'authorId': '1755274', 'name': 'Jon Atle Gulla', 'url': 'https://www.semanticscholar.org/author/1755274'}]",Does social contact matter?: modelling the hidden web of trust underlying twitter,WWW '13 Companion,,,2013,,,10.1145/2487788.2488095,,https://www.semanticscholar.org/paper/826caa01af3655471c79e4a42b79b5f0d95bd949,
69,,,,"[{'authorId': '2096527', 'name': 'Gang Wang', 'url': 'https://www.semanticscholar.org/author/2096527'}, {'authorId': '46958420', 'name': 'Tianyi Wang', 'url': 'https://www.semanticscholar.org/author/46958420'}, {'authorId': '2081795', 'name': 'Bolun Wang', 'url': 'https://www.semanticscholar.org/author/2081795'}, {'authorId': '3155462', 'name': 'Divya Sambasivan', 'url': 'https://www.semanticscholar.org/author/3155462'}, {'authorId': '2956007', 'name': 'Zengbin Zhang', 'url': 'https://www.semanticscholar.org/author/2956007'}, {'authorId': '2704852', 'name': 'Haitao Zheng', 'url': 'https://www.semanticscholar.org/author/2704852'}, {'authorId': '145970007', 'name': 'Ben Y. Zhao', 'url': 'https://www.semanticscholar.org/author/145970007'}]",Crowds on Wall Street: Extracting Value from Collaborative Investing Platforms,CSCW '15,,,2015,,,10.1145/2675133.2675144,,https://www.semanticscholar.org/paper/1ebee9190b48c82c8a988b1fd9ea5990c3b4b7a7,
70,,,,"[{'authorId': '46722320', 'name': 'Manish Gupta', 'url': 'https://www.semanticscholar.org/author/46722320'}, {'authorId': '2198707', 'name': 'Peixiang Zhao', 'url': 'https://www.semanticscholar.org/author/2198707'}, {'authorId': '145325584', 'name': 'Jiawei Han', 'url': 'https://www.semanticscholar.org/author/145325584'}]",Evaluating Event Credibility on Twitter,SDM,,,2012,,,10.1137/1.9781611972825.14,,https://www.semanticscholar.org/paper/9ed71a63206ea5248742fcf505477fbc04c528cb,
71,,,,"[{'authorId': '145668771', 'name': 'Carlos Castillo', 'url': 'https://www.semanticscholar.org/author/145668771'}, {'authorId': '145893609', 'name': 'Marcelo Mendoza', 'url': 'https://www.semanticscholar.org/author/145893609'}, {'authorId': '2272762', 'name': 'Barbara Poblete', 'url': 'https://www.semanticscholar.org/author/2272762'}]",Information credibility on twitter,WWW,,,2011,,,10.1145/1963405.1963500,,https://www.semanticscholar.org/paper/53295bc919e02289b78918b07d1252b3e4c5e3ca,
72,,,,"[{'authorId': '2249980', 'name': 'Royal Sequiera', 'url': 'https://www.semanticscholar.org/author/2249980'}, {'authorId': '145580837', 'name': 'Jimmy Lin', 'url': 'https://www.semanticscholar.org/author/145580837'}]","Finally, a Downloadable Test Collection of Tweets",SIGIR '17,,,2017,,,10.1145/3077136.3080667,,https://www.semanticscholar.org/paper/729c23cd07b23a9dfdb1b4c733d0b710efcb7a68,
73,,,,"[{'authorId': '2672404', 'name': 'Pawel Jurczyk', 'url': 'https://www.semanticscholar.org/author/2672404'}, {'authorId': '1685296', 'name': 'Eugene Agichtein', 'url': 'https://www.semanticscholar.org/author/1685296'}]",Discovering authorities in question answer communities by using link analysis,CIKM '07,,,2007,,,10.1145/1321440.1321575,,https://www.semanticscholar.org/paper/c4a0b0c67c813f9866cb8582ede843c385e65a9a,
74,,,,"[{'authorId': '1914728', 'name': 'Arman Khadjeh Nassirtoussi', 'url': 'https://www.semanticscholar.org/author/1914728'}, {'authorId': '2228789', 'name': 'Saeed Reza Aghabozorgi', 'url': 'https://www.semanticscholar.org/author/2228789'}, {'authorId': '1717493', 'name': 'Teh Ying Wah', 'url': 'https://www.semanticscholar.org/author/1717493'}, {'authorId': '1764680', 'name': 'David Chek Ling Ngo', 'url': 'https://www.semanticscholar.org/author/1764680'}]",Text mining for market prediction: A systematic review,Expert Syst. Appl.,,,2014,,,10.1016/j.eswa.2014.06.009,,https://www.semanticscholar.org/paper/bab568d3bf93c02cfdd56a046feaef654af51c1e,
75,,,,"[{'authorId': '40387300', 'name': 'Natalie Jomini Stroud', 'url': 'https://www.semanticscholar.org/author/40387300'}]",Niche News: The Politics of News Choice,,,,2011,,,10.5860/choice.49-1894,,https://www.semanticscholar.org/paper/271cbadde3323484980ba6d0e600c9bd7130719c,
76,,,,"[{'authorId': '1398841300', 'name': 'Silvia Knobloch-Westerwick', 'url': 'https://www.semanticscholar.org/author/1398841300'}, {'authorId': '34757832', 'name': 'Jingbo Meng', 'url': 'https://www.semanticscholar.org/author/34757832'}]",Reinforcement of the Political Self Through Selective Exposure to Political Messages,,,,2011,,,10.1111/j.1460-2466.2011.01543.x,,https://www.semanticscholar.org/paper/4ebd2c282f6c058cb93266ce7e7a968b0c149c36,
77,,,,"[{'authorId': '3071703', 'name': 'Eytan Bakshy', 'url': 'https://www.semanticscholar.org/author/3071703'}, {'authorId': '50252567', 'name': 'Solomon Messing', 'url': 'https://www.semanticscholar.org/author/50252567'}, {'authorId': '1778398', 'name': 'Lada A. Adamic', 'url': 'https://www.semanticscholar.org/author/1778398'}]",Exposure to ideologically diverse news and opinion on Facebook,Science,,,2015,,,10.1126/science.aaa1160,,https://www.semanticscholar.org/paper/c8665198592b52ba122e5cf84032a9bc1c61eade,
78,,,,"[{'authorId': '40387300', 'name': 'Natalie Jomini Stroud', 'url': 'https://www.semanticscholar.org/author/40387300'}]",Polarization and Partisan Selective Exposure,,,,2010,,,10.1111/j.1460-2466.2010.01497.x,,https://www.semanticscholar.org/paper/ca8a7e4df5157400bf277c43a92288528840f7d7,
79,,,,"[{'authorId': '144741762', 'name': 'Paul Resnick', 'url': 'https://www.semanticscholar.org/author/144741762'}, {'authorId': '144648517', 'name': 'R. Kelly Garrett', 'url': 'https://www.semanticscholar.org/author/144648517'}, {'authorId': '2537922', 'name': 'Travis Kriplean', 'url': 'https://www.semanticscholar.org/author/2537922'}, {'authorId': '6452115', 'name': 'Sean A. Munson', 'url': 'https://www.semanticscholar.org/author/6452115'}, {'authorId': '40387300', 'name': 'Natalie Jomini Stroud', 'url': 'https://www.semanticscholar.org/author/40387300'}]",Bursting your (filter) bubble: strategies for promoting diverse exposure,CSCW '13,,,2013,,,10.1145/2441955.2441981,,https://www.semanticscholar.org/paper/2b5090fa5e6604a932ea27a6b23363719ae62231,
80,,,,"[{'authorId': '1795487', 'name': 'Joanne McGrath Cohoon', 'url': 'https://www.semanticscholar.org/author/1795487'}]",Must there be so few? Including women in CS,"25th International Conference on Software Engineering, 2003. Proceedings.",,,2003,,,10.1109/ICSE.2003.1201253,,https://www.semanticscholar.org/paper/aff0a19f312c38981034c4edebe775f88982643d,
81,,,,"[{'authorId': '100711040', 'name': 'Wendy Faulkner', 'url': 'https://www.semanticscholar.org/author/100711040'}]",Doing gender in engineering workplace cultures. I. Observations from the field,,,,2009,,,10.1080/19378620902721322,,https://www.semanticscholar.org/paper/929071b555d7bc29c2dc267a035efa11ff281b80,
82,,,,"[{'authorId': '1701298', 'name': 'Mike Thelwall', 'url': 'https://www.semanticscholar.org/author/1701298'}, {'authorId': '144563108', 'name': 'Kevan Buckley', 'url': 'https://www.semanticscholar.org/author/144563108'}, {'authorId': '1718676', 'name': 'Georgios Paltoglou', 'url': 'https://www.semanticscholar.org/author/1718676'}]",Sentiment strength detection for the social web,J. Assoc. Inf. Sci. Technol.,,,2012,,,10.1002/asi.21662,,https://www.semanticscholar.org/paper/d02927d4de4a2a51cced4970da04b812cbee4342,
83,,,,"[{'authorId': '143880621', 'name': 'Saif M. Mohammad', 'url': 'https://www.semanticscholar.org/author/143880621'}, {'authorId': '2998375', 'name': 'Felipe Bravo-Marquez', 'url': 'https://www.semanticscholar.org/author/2998375'}]",Emotion Intensities in Tweets,*SEM,,,2017,,,10.18653/v1/S17-1007,,https://www.semanticscholar.org/paper/3754a3ee617d89a533ff005c288f69e75f6a45cc,
84,,,,"[{'authorId': '144300985', 'name': 'Ferran Plà', 'url': 'https://www.semanticscholar.org/author/144300985'}, {'authorId': '145954673', 'name': 'Lluís F. Hurtado', 'url': 'https://www.semanticscholar.org/author/145954673'}]",Sentiment Analysis in Twitter for Spanish,NLDB,,,2014,,,10.1007/978-3-319-07983-7_27,,https://www.semanticscholar.org/paper/113bd18b346538aaba7782b7c4ea69b842c2436b,
85,,,,"[{'authorId': '2998375', 'name': 'Felipe Bravo-Marquez', 'url': 'https://www.semanticscholar.org/author/2998375'}, {'authorId': '145893609', 'name': 'Marcelo Mendoza', 'url': 'https://www.semanticscholar.org/author/145893609'}, {'authorId': '2272762', 'name': 'Barbara Poblete', 'url': 'https://www.semanticscholar.org/author/2272762'}]",Meta-level sentiment models for big social data analysis,Knowl. Based Syst.,,,2014,,,10.1016/j.knosys.2014.05.016,,https://www.semanticscholar.org/paper/6fefdcb4cb7f0cedd94f0f540fa2e7b994f7b8d2,
86,,,,"[{'authorId': '143880621', 'name': 'Saif M. Mohammad', 'url': 'https://www.semanticscholar.org/author/143880621'}, {'authorId': '1690185', 'name': 'Parinaz Sobhani', 'url': 'https://www.semanticscholar.org/author/1690185'}, {'authorId': '2886725', 'name': 'Svetlana Kiritchenko', 'url': 'https://www.semanticscholar.org/author/2886725'}]",Stance and Sentiment in Tweets,TOIT,,,2017,,,10.1145/3003433,,https://www.semanticscholar.org/paper/b3b79831a3bdbbc50989d1d82737d44694cd67c8,
87,,,,"[{'authorId': '71148199', 'name': 'Itisha Gupta', 'url': 'https://www.semanticscholar.org/author/71148199'}, {'authorId': '1778816', 'name': 'Nisheeth Joshi', 'url': 'https://www.semanticscholar.org/author/1778816'}]",Enhanced Twitter Sentiment Analysis Using Hybrid Approach and by Accounting Local Contextual Semantic,J. Intelligent Systems,,,2019,,,10.1515/jisys-2019-0106,,https://www.semanticscholar.org/paper/47403a01e0ebf410618af30ca7829ab42869d0e6,
88,,,,"[{'authorId': '1714362', 'name': 'Fabian Abel', 'url': 'https://www.semanticscholar.org/author/1714362'}, {'authorId': '2731925', 'name': 'Claudia Hauff', 'url': 'https://www.semanticscholar.org/author/2731925'}, {'authorId': '143779489', 'name': 'Geert-Jan Houben', 'url': 'https://www.semanticscholar.org/author/143779489'}, {'authorId': '3030621', 'name': 'Richard Stronkman', 'url': 'https://www.semanticscholar.org/author/3030621'}, {'authorId': '144360487', 'name': 'Ke Tao', 'url': 'https://www.semanticscholar.org/author/144360487'}]",Twitcident: fighting fire with information from social web streams,WWW,,,2012,,,10.1145/2187980.2188035,,https://www.semanticscholar.org/paper/4a70a1c32622dc218cd266980ad47f36eb3cf4c9,
89,,,,"[{'authorId': '2319608', 'name': 'Armand Joulin', 'url': 'https://www.semanticscholar.org/author/2319608'}, {'authorId': '3024698', 'name': 'Edouard Grave', 'url': 'https://www.semanticscholar.org/author/3024698'}, {'authorId': '2329288', 'name': 'Piotr Bojanowski', 'url': 'https://www.semanticscholar.org/author/2329288'}, {'authorId': '1693128', 'name': 'Tomas Mikolov', 'url': 'https://www.semanticscholar.org/author/1693128'}]",Bag of Tricks for Efficient Text Classification,EACL,,,2016,,,10.18653/v1/e17-2068,,https://www.semanticscholar.org/paper/892e53fe5cd39f037cb2a961499f42f3002595dd,
90,,,,"[{'authorId': '134540422', 'name': 'Omar Alonso', 'url': 'https://www.semanticscholar.org/author/134540422'}, {'authorId': '1389957009', 'name': 'Ricardo Baeza-Yates', 'url': 'https://www.semanticscholar.org/author/1389957009'}]",Design and Implementation of Relevance Assessments Using Crowdsourcing,ECIR,,,2011,,,10.1007/978-3-642-20161-5_16,,https://www.semanticscholar.org/paper/dea65e5f216364822b979d7003d161bf28b2cd68,
91,,,,"[{'authorId': '35153517', 'name': 'David D. Lewis', 'url': 'https://www.semanticscholar.org/author/35153517'}, {'authorId': '34938639', 'name': 'William A. Gale', 'url': 'https://www.semanticscholar.org/author/34938639'}]",A sequential algorithm for training text classifiers,SIGIR '94,,,1994,,,10.1007/978-1-4471-2099-5_1,,https://www.semanticscholar.org/paper/5194b668c67aa83c037e71599a087f63c98eb713,
92,,,,"[{'authorId': '2339397', 'name': 'Michele Banko', 'url': 'https://www.semanticscholar.org/author/2339397'}, {'authorId': '1725561', 'name': 'Michael J. Cafarella', 'url': 'https://www.semanticscholar.org/author/1725561'}, {'authorId': '144295318', 'name': 'Stephen Soderland', 'url': 'https://www.semanticscholar.org/author/144295318'}, {'authorId': '145597394', 'name': 'M. Alexander Broadhead', 'url': 'https://www.semanticscholar.org/author/145597394'}, {'authorId': '1741101', 'name': 'Oren Etzioni', 'url': 'https://www.semanticscholar.org/author/1741101'}]",Open Information Extraction from the Web,CACM,,,2008,,,10.1145/1409360.1409378,,https://www.semanticscholar.org/paper/498bb0efad6ec15dd09d941fb309aa18d6df9f5f,
93,,,,"[{'authorId': '2329288', 'name': 'Piotr Bojanowski', 'url': 'https://www.semanticscholar.org/author/2329288'}, {'authorId': '3024698', 'name': 'Edouard Grave', 'url': 'https://www.semanticscholar.org/author/3024698'}, {'authorId': '2319608', 'name': 'Armand Joulin', 'url': 'https://www.semanticscholar.org/author/2319608'}, {'authorId': '1693128', 'name': 'Tomas Mikolov', 'url': 'https://www.semanticscholar.org/author/1693128'}]",Enriching Word Vectors with Subword Information,Transactions of the Association for Computational Linguistics,,,2017,,,10.1162/tacl_a_00051,,https://www.semanticscholar.org/paper/e2dba792360873aef125572812f3673b1a85d850,
94,,,,"[{'authorId': '2426747', 'name': 'Ibrahim Uysal', 'url': 'https://www.semanticscholar.org/author/2426747'}, {'authorId': '144456145', 'name': 'W. Bruce Croft', 'url': 'https://www.semanticscholar.org/author/144456145'}]",User oriented tweet ranking: a filtering approach to microblogs,CIKM '11,,,2011,,,10.1145/2063576.2063941,,https://www.semanticscholar.org/paper/ae28fd804862a6f762b79b35e6b2c7454f313556,
95,,,,"[{'authorId': '3294769', 'name': 'Simon Tong', 'url': 'https://www.semanticscholar.org/author/3294769'}, {'authorId': '1736370', 'name': 'Daphne Koller', 'url': 'https://www.semanticscholar.org/author/1736370'}]",Support Vector Machine Active Learning with Applications to Text Classification,J. Mach. Learn. Res.,,,2001,,,10.1162/153244302760185243,,https://www.semanticscholar.org/paper/a8797f1d253c75669d96e6fcceda2be3f8534e1d,
96,,,,"[{'authorId': '2095083', 'name': 'Nicholas J. Belkin', 'url': 'https://www.semanticscholar.org/author/2095083'}, {'authorId': '144456145', 'name': 'W. Bruce Croft', 'url': 'https://www.semanticscholar.org/author/144456145'}]",Information filtering and information retrieval: two sides of the same coin?,CACM,,,1992,,,10.1145/138859.138861,,https://www.semanticscholar.org/paper/6e8793d54d8fcb008f808ac1aff9cefbc4225ac9,
97,,,,"[{'authorId': '153393518', 'name': 'Yu Suzuki', 'url': 'https://www.semanticscholar.org/author/153393518'}]",Filtering Method for Twitter Streaming Data Using Human-in-the-Loop Machine Learning,JIP,,,2019,,,10.2197/ipsjjip.27.404,,https://www.semanticscholar.org/paper/2a66d626f575fb418dd7b82eb156b721142f7420,
98,,,,"[{'authorId': '145786594', 'name': 'Rui Yao', 'url': 'https://www.semanticscholar.org/author/145786594'}, {'authorId': '145871530', 'name': 'Yang Cao', 'url': 'https://www.semanticscholar.org/author/145871530'}, {'authorId': '40508288', 'name': 'Zhiming Ding', 'url': 'https://www.semanticscholar.org/author/40508288'}, {'authorId': '46846136', 'name': 'Limin Guo', 'url': 'https://www.semanticscholar.org/author/46846136'}]",A Sensitive Words Filtering Model Based on Web Text Features,CSAI '18,,,2018,,,10.1145/3297156.3297232,,https://www.semanticscholar.org/paper/e4e31942f2744d3243c57847a5e788976b3390c4,
99,,,,"[{'authorId': '73015123', 'name': 'Antonio P. Berber Sardinha', 'url': 'https://www.semanticscholar.org/author/73015123'}]",Corpus linguistics - investigating language structure and use,,,,1999,,,10.1590/S0102-44501999000100006,,https://www.semanticscholar.org/paper/7e0a057191aacea244bd77d14168bd6e77748802,
100,,,,"[{'authorId': '11831123', 'name': 'Scot Burton', 'url': 'https://www.semanticscholar.org/author/11831123'}, {'authorId': '3277566', 'name': 'Richard G. Netemeyer', 'url': 'https://www.semanticscholar.org/author/3277566'}, {'authorId': '40256029', 'name': 'Donald R. Lichtenstein', 'url': 'https://www.semanticscholar.org/author/40256029'}]",Gender Differences for Appearance-Related Attitudes and Behaviors: Implications for Consumer Welfare:,,,,1995,,,10.1177/074391569501400106,,https://www.semanticscholar.org/paper/d4d7bdfa4369bf4e11853628472fa5e478772486,
101,,,,"[{'authorId': '2315475', 'name': 'Sonja Utz', 'url': 'https://www.semanticscholar.org/author/2315475'}, {'authorId': '2993823', 'name': 'Nicole L. Muscanell', 'url': 'https://www.semanticscholar.org/author/2993823'}, {'authorId': '2791644', 'name': 'Cameran Khalid', 'url': 'https://www.semanticscholar.org/author/2791644'}]",Snapchat Elicits More Jealousy than Facebook: A Comparison of Snapchat and Facebook Use,Cyberpsychology Behav. Soc. Netw.,,,2015,,,10.1089/cyber.2014.0479,,https://www.semanticscholar.org/paper/9c8e72107e79265f623c37672bd1f3ca6951a6e4,
102,,,,"[{'authorId': '2293913', 'name': 'Kim Bartel Sheehan', 'url': 'https://www.semanticscholar.org/author/2293913'}]",An investigation of gender differences in on-line privacy concerns and resultant behaviors,,,,1999,,,10.1002/(SICI)1520-6653(199923)13:4<24::AID-DIR3>3.0.CO;2-O,,https://www.semanticscholar.org/paper/b15dd5e434c15401181f6d027f4187e7dfdaba69,
103,,,,"[{'authorId': '12901292', 'name': 'Azar Eftekhar', 'url': 'https://www.semanticscholar.org/author/12901292'}, {'authorId': '1754012', 'name': 'Chris Fullwood', 'url': 'https://www.semanticscholar.org/author/1754012'}, {'authorId': '145874181', 'name': 'Neil Morris', 'url': 'https://www.semanticscholar.org/author/145874181'}]",Capturing personality from Facebook photos and photo-related activities: How much exposure do you need?,Comput. Hum. Behav.,,,2014,,,10.1016/j.chb.2014.04.048,,https://www.semanticscholar.org/paper/529403e8e82d4de74e03ebc41ace09b0fad26af7,
